invoiceDate,amount
2024-02-22,1709092.78
2024-02-23,1371503.48
2024-02-24,1666389.8
2024-02-25,0.0
2024-02-26,838351.14
2024-02-27,2171200.4
2024-02-28,5707079.98
2024-02-29,270025.02
2024-03-01,2461394.32
2024-03-02,1472313.96
2024-03-03,0.0
2024-03-04,1316102.74
2024-03-05,1759216.78
2024-03-06,1639660.44
2024-03-07,2497617.64
2024-03-08,483247.04
2024-03-09,3363786.46
2024-03-10,0.0
2024-03-11,3199985.2
2024-03-12,1533627.4
2024-03-13,720566.3
2024-03-14,1321962.42
2024-03-15,1519764.1
2024-03-16,1652543.2
2024-03-17,0.0
2024-03-18,2932402.12
2024-03-19,1012995.34
2024-03-20,1437958.88
2024-03-21,2528904.22
2024-03-22,1240934.6
2024-03-23,3237385.24
2024-03-24,0.0
2024-03-25,0.0
2024-03-26,521959.96
2024-03-27,3216508.48
2024-03-28,1214065.64
2024-03-29,3306289.2
2024-03-30,29420.12
2024-03-31,4711.8
2024-04-01,2813518.06
2024-04-02,2929736.52
2024-04-03,2484479.24
2024-04-04,830174.76
2024-04-05,3632928.24
2024-04-06,1301097.48
2024-04-07,0.0
2024-04-08,3001721.6
2024-04-09,801723.96
2024-04-10,845236.92
2024-04-11,1244509.76
2024-04-12,999660.72
2024-04-13,722277.2
2024-04-14,0.0
2024-04-15,2042369.24
2024-04-16,3498863.6
2024-04-17,611872.0
2024-04-18,1992219.12
2024-04-19,2258004.0
2024-04-20,1507334.52
2024-04-21,0.0
2024-04-22,6527220.6
2024-04-23,712461.52
2024-04-24,981452.48
2024-04-25,305861.88
2024-04-26,945982.9
2024-04-27,1304429.58
2024-04-28,0.0
2024-04-29,266892.24
2024-04-30,0.0
2024-05-01,2156775.06
2024-05-02,1258005.42
2024-05-03,1825886.84
2024-05-04,913256.02
2024-05-05,0.0
2024-05-06,320871.58
2024-05-07,876584.28
2024-05-08,580995.48
2024-05-09,566645.34
2024-05-10,793499.7
2024-05-11,442796.06
2024-05-12,0.0
2024-05-13,749395.6
2024-05-14,838915.44
2024-05-15,583020.5
2024-05-16,526627.28
2024-05-17,1496864.42
2024-05-18,792585.6
2024-05-19,0.0
2024-05-20,422300.26
2024-05-21,556286.54
2024-05-22,1114268.66
2024-05-23,813451.44
2024-05-24,3130844.04
2024-05-25,209006.74
2024-05-26,0.0
2024-05-27,1179818.4
2024-05-28,1949456.72
2024-05-29,712919.92
2024-05-30,665598.1
2024-05-31,190375.0
2024-06-01,831786.04
2024-06-02,0.0
2024-06-03,777401.7
2024-06-04,1102482.74
2024-06-05,2102157.44
2024-06-06,896549.94
2024-06-07,684856.1
2024-06-08,1399143.26
2024-06-09,0.0
2024-06-10,587514.48
2024-06-11,784292.0
2024-06-12,739089.42
2024-06-13,324494.62
2024-06-14,586575.18
2024-06-15,720565.52
2024-06-16,0.0
2024-06-17,583510.08
2024-06-18,1237620.02
2024-06-19,1070461.38
2024-06-20,548037.0
2024-06-21,360448.04
2024-06-22,954163.8
2024-06-23,0.0
2024-06-24,2150351.34
2024-06-25,1197719.68
2024-06-26,1424646.4
2024-06-27,645738.22
2024-06-28,2511610.14
2024-06-29,79279.4
2024-06-30,0.0
2024-07-01,1039054.54
2024-07-02,1231920.8
2024-07-03,868159.7
2024-07-04,1667896.76
2024-07-05,235413.16
2024-07-06,1915371.3
2024-07-07,0.0
2024-07-08,772951.58
2024-07-09,1265208.08
2024-07-10,413393.92
2024-07-11,1873820.92
2024-07-12,440784.22
2024-07-13,587532.28
2024-07-14,0.0
2024-07-15,663320.04
2024-07-16,1344550.38
2024-07-17,484262.16
2024-07-18,908332.94
2024-07-19,1944347.92
2024-07-20,973740.06
2024-07-21,0.0
2024-07-22,843248.18
2024-07-23,3192400.42
2024-07-24,1779510.1
2024-07-25,1485443.68
2024-07-26,908166.94
2024-07-27,1481361.36
2024-07-28,0.0
2024-07-29,676189.0
2024-07-30,806957.2
2024-07-31,85680.28
2024-08-01,1162186.3
2024-08-02,1441783.2
2024-08-03,1226558.88
2024-08-04,0.0
2024-08-05,1036653.72
2024-08-06,1427578.6
2024-08-07,1028092.72
2024-08-08,1339113.88
2024-08-09,533168.94
2024-08-10,488618.46
2024-08-11,0.0
2024-08-12,2503198.44
2024-08-13,1567200.1
2024-08-14,1132116.58
2024-08-15,1255031.28
2024-08-16,1277591.44
2024-08-17,334934.06
2024-08-18,0.0
2024-08-19,1781278.84
2024-08-20,688458.1
2024-08-21,1093706.16
2024-08-22,1629477.44
2024-08-23,2394536.88
2024-08-24,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,120280.16
2024-08-29,1946994.86
2024-08-30,1400423.14
2024-08-31,297387.16
2024-09-01,0.0
2024-09-02,1230305.5
2024-09-03,1414085.44
2024-09-04,780183.0
2024-09-05,2524486.2
2024-09-06,2723114.9
2024-09-07,834863.5
2024-09-08,0.0
2024-09-09,4206666.72
2024-09-10,1067417.02
2024-09-11,1498120.1
2024-09-12,817417.4
2024-09-13,715551.48
2024-09-14,712223.84
2024-09-15,0.0
2024-09-16,1222676.5
2024-09-17,1083256.94
2024-09-18,714486.84
2024-09-19,518824.44
2024-09-20,804807.84
2024-09-21,755861.14
2024-09-22,0.0
2024-09-23,1706287.42
2024-09-24,2020966.36
2024-09-25,742753.5
2024-09-26,1032714.56
2024-09-27,1215407.42
2024-09-28,712409.46
2024-09-29,0.0
2024-09-30,280641.8
2024-10-01,1456850.22
2024-10-02,1982058.96
2024-10-03,1253724.08
2024-10-04,2361156.9
2024-10-05,811803.08
2024-10-06,0.0
2024-10-07,648030.92
2024-10-08,2824297.12
2024-10-09,887682.5
2024-10-10,941762.44
2024-10-11,1258286.94
2024-10-12,1066537.1
2024-10-13,0.0
2024-10-14,1092563.86
2024-10-15,829810.44
2024-10-16,987659.08
2024-10-17,1110769.94
2024-10-18,1417038.98
2024-10-19,2505752.04
2024-10-20,0.0
2024-10-21,1743761.6
2024-10-22,1914994.08
2024-10-23,1727537.18
2024-10-24,1303784.64
2024-10-25,1382036.84
2024-10-26,1202320.56
2024-10-27,0.0
2024-10-28,281777.78
2024-10-29,4623.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,1629814.88
2024-11-06,2738345.64
2024-11-07,1100668.08
2024-11-08,1909392.62
2024-11-09,879151.34
2024-11-10,0.0
2024-11-11,884651.4
2024-11-12,2168496.34
2024-11-13,770050.16
2024-11-14,835554.28
2024-11-15,695191.88
2024-11-16,908684.92
2024-11-17,0.0
2024-11-18,1830525.68
2024-11-19,1435914.8
2024-11-20,1259833.68
2024-11-21,733323.74
2024-11-22,696600.78
2024-11-23,427968.58
2024-11-24,0.0
2024-11-25,1373214.16
2024-11-26,1421502.2
2024-11-27,808304.56
2024-11-28,462733.1
2024-11-29,1100721.66
2024-11-30,233392.6
2024-12-01,0.0
2024-12-02,2397637.4
2024-12-03,4810333.2
2024-12-04,3520675.36
2024-12-05,1851521.4
2024-12-06,1516803.0
2024-12-07,2768047.44
2024-12-08,0.0
2024-12-09,1606871.84
2024-12-10,1405120.72
2024-12-11,3087940.6
2024-12-12,1126265.52
2024-12-13,1186979.92
2024-12-14,2035413.28
2024-12-15,0.0
2024-12-16,2352300.76
2024-12-17,1163124.8
2024-12-18,1606832.16
2024-12-19,2203397.16
2024-12-20,1644794.7
2024-12-21,1205449.7
2024-12-22,0.0
2024-12-23,2573150.8
2024-12-24,2259530.42
2024-12-25,1602405.84
2024-12-26,1394789.44
2024-12-27,832542.88
2024-12-28,2195611.12
2024-12-29,0.0
2024-12-30,2790051.3
2024-12-31,1099.2
2025-01-01,1512175.04
2025-01-02,911581.7
2025-01-03,734347.08
2025-01-04,1258804.3
2025-01-05,0.0
2025-01-06,668182.06
2025-01-07,1230280.96
2025-01-08,1463302.54
2025-01-09,1910927.8
2025-01-10,976364.8
2025-01-11,721372.88
2025-01-12,0.0
2025-01-13,853216.6
2025-01-14,0.0
2025-01-15,626650.7
2025-01-16,1476741.32
2025-01-17,904809.08
2025-01-18,1163560.34
2025-01-19,0.0
2025-01-20,1368660.76
